,post_text,followers,friends,favourites,statuses,retweets,label,Day_of_week,Exact_data,year,month,day,time
13613,louis could morningstar me and i would thank him,20,0,0,2143,0,0,Sun,2017-01-01,2017,1,1,00:13:09
13614,who the fuck is jesus christ,20,0,0,2143,1,0,Sat,2016-12-31,2016,12,31,23:13:26
13615,&gt; Aleph was thrown outside the Center!,20,0,0,2143,0,0,Sat,2016-12-31,2016,12,31,14:13:28
13616,Hanged Man entered Nirvana just by being touched by Aleph.,20,0,0,2143,0,0,Sat,2016-12-31,2016,12,31,13:13:22
13617,ALL MY FRIENDS ARE DEAD,20,0,0,2143,0,0,Sat,2016-12-31,2016,12,31,12:13:13
13618,"1. zayin
a dick (in hebrew)...slang",20,0,0,2143,0,0,Sat,2016-12-31,2016,12,31,11:13:24
13619,louis could morningstar me and i would thank him,20,0,0,2143,0,0,Sat,2016-12-31,2016,12,31,10:13:11
13620,This imposing presence... He is no ordinary opponent. Be on your guard.,20,0,0,2143,0,0,Sat,2016-12-31,2016,12,31,09:13:20
13621,... Looks like this was good timing.,20,0,0,2143,0,0,Sat,2016-12-31,2016,12,31,08:13:16
13622,"Sorry to ask, but... mind helping me with these guys?",20,0,0,2143,0,0,Sat,2016-12-31,2016,12,31,05:13:20
13623,For sale. Baby shoes. Never worn. They were too small for me. I'm an adult man. I wear a size 10 and these are in baby size. I fucked up. $9,20,0,0,2143,1,0,Sat,2016-12-31,2016,12,31,04:13:15
13624,"fuCK you f#ck your cartoon fake yhvh fuck his stupid sun-glasses and FUCK the archangels

and fuck THEIR sunglasses",20,0,0,2143,1,0,Sat,2016-12-31,2016,12,31,03:13:29
13625,Aleph dabbed!,20,0,0,2143,1,0,Sat,2016-12-31,2016,12,31,02:13:16
13626,Aleph furiously danced all around!,20,0,0,2143,1,0,Sat,2016-12-31,2016,12,31,01:13:16
13627,&gt; Everyone's dancing furiously.,20,0,0,2143,1,0,Sat,2016-12-31,2016,12,31,00:13:11
13628,"Aleph: Hiroko, can we go to McDonalds?
Hiroko: No, Zayin made a nice dinner at home
Aleph: i hate this fucking family",20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,23:13:26
13629,"Sorry to ask, but... mind helping me with these guys?",20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,14:13:20
13630,who the fuck is daleth,20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,13:13:19
13631,"I thought I died, burned away by the Megiddo Ark...",20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,12:13:12
13632,&gt; Aleph nods at you.,20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,11:13:23
13633,&gt; Aleph was thrown outside the Center!,20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,10:13:12
13634,Aleph dabbed!,20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,08:13:14
13635,Oh crap! It's a trap! Aleph took damage.,20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,06:13:13
13636,You're the one from my dream! I see. You must be whom Stephen spoke of.,20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,05:13:21
13637,&gt; Everyone's dancing furiously.,20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,04:13:14
13638,Take care not to let any demons possess your body while you sleep...,20,0,0,2143,1,0,Fri,2016-12-30,2016,12,30,03:13:18
13639,DOWN WITH MESSIANS,20,0,0,2143,1,0,Fri,2016-12-30,2016,12,30,02:13:16
13640,"I see... In that case, I should go see En no Ozuno.",20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,01:13:15
13641,Aleph furiously danced all around!,20,0,0,2143,0,0,Fri,2016-12-30,2016,12,30,00:13:10
13642,i want louis to step on me,20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,23:13:28
13643,BACKSTREET'S BACK ALRIGHT,20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,13:13:19
13644,&gt; Everyone's dancing furiously.,20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,11:13:24
13645,"I see... In that case, I should go see En no Ozuno.",20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,10:13:19
13646,My partner and I must defeat YHVH.,20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,09:13:19
13647,I will pray for your safety and success. Be careful.,20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,08:13:16
13648,Why am I here? Do you know what's going on?,20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,07:13:19
13649,"I thought I died, burned away by the Megiddo Ark...",20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,05:13:40
13650,"i want satan to come into my millennium and smash a megiddo ark over my head, killing me instantly",20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,04:13:16
13651,"&gt; You enter the Messian Church.
HP: Low.
Alignment: Chaos.
Mara: Summoned.
&gt; You are forcibly removed from the Messian Church.",20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,03:13:20
13652,Oh crap! It's a trap! Aleph took damage.,20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,02:13:16
13653,who the fuck is daleth,20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,01:13:16
13654,"Aleph: Hiroko, can we go to McDonalds?
Hiroko: No, Zayin made a nice dinner at home
Aleph: i hate this fucking family",20,0,0,2143,0,0,Thu,2016-12-29,2016,12,29,00:13:11
13655,"fuCK you f#ck your cartoon fake yhvh fuck his stupid sun-glasses and FUCK the archangels

and fuck THEIR sunglasses",20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,23:13:27
13656,Aleph dabbed!,20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,14:13:20
13657,Oh crap! It's a trap! Aleph took damage.,20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,13:13:17
13658,My partner and I must defeat YHVH.,20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,12:13:12
13659,"Hey-- Heh, I see. You're no ordinary kid, are you?",20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,10:13:12
13660,BACKSTREET'S BACK ALRIGHT,20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,09:13:18
13661,louis could morningstar me and i would thank him,20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,08:13:15
13662,"Sorry to ask, but... mind helping me with these guys?",20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,07:13:20
13663,&gt; Aleph nods at you.,20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,06:13:11
13664,DOWN WITH MESSIANS,20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,05:13:20
13665,"fuCK you f#ck your cartoon fake yhvh fuck his stupid sun-glasses and FUCK the archangels

and fuck THEIR sunglasses",20,0,0,2143,2,0,Wed,2016-12-28,2016,12,28,04:13:14
13666,who the fuck is jesus christ,20,0,0,2143,1,0,Wed,2016-12-28,2016,12,28,03:13:20
13667,who the fuck is daleth,20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,02:13:16
13668,I'll go on ahead. See you later.,20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,01:13:14
13669,Farewell.,20,0,0,2143,0,0,Wed,2016-12-28,2016,12,28,00:13:12
13670,For sale. Baby shoes. Never worn. They were too small for me. I'm an adult man. I wear a size 10 and these are in baby size. I fucked up. $9,20,0,0,2143,1,0,Tue,2016-12-27,2016,12,27,23:13:28
13671,"Yeah, I still have much to do... I can't put it off indefinitely.",20,0,0,2143,0,0,Tue,2016-12-27,2016,12,27,14:13:40
13672,"Sorry to ask, but... mind helping me with these guys?",20,0,0,2143,0,0,Tue,2016-12-27,2016,12,27,13:13:18
13673,BACKSTREET'S BACK ALRIGHT,20,0,0,2143,0,0,Tue,2016-12-27,2016,12,27,12:13:13
13674,who the fuck is jesus christ,20,0,0,2143,0,0,Tue,2016-12-27,2016,12,27,11:13:22
13675,louis could morningstar me and i would thank him,20,0,0,2143,0,0,Tue,2016-12-27,2016,12,27,10:13:12
13676,&gt; Aleph glances at you while fighting off the enemies surrounding him.,20,0,0,2143,0,0,Tue,2016-12-27,2016,12,27,09:13:20
13677,I'll go on ahead. See you later.,20,0,0,2143,0,0,Tue,2016-12-27,2016,12,27,08:13:15
13678,I will pray for your safety and success. Be careful.,20,0,0,2143,0,0,Tue,2016-12-27,2016,12,27,07:13:19
13679,Aleph dabbed!,20,0,0,2143,1,0,Tue,2016-12-27,2016,12,27,06:13:12
13680,"Aleph: Hiroko, can we go to McDonalds?
Hiroko: No, Zayin made a nice dinner at home
Aleph: i hate this fucking family",20,0,0,2143,0,0,Tue,2016-12-27,2016,12,27,05:13:18
13681,&gt; Aleph was thrown outside the Center!,20,0,0,2143,1,0,Tue,2016-12-27,2016,12,27,04:13:16
13682,Aleph furiously danced all around!,20,0,0,2143,1,0,Tue,2016-12-27,2016,12,27,03:13:16
13683,who the fuck is daleth,20,0,0,2143,1,0,Tue,2016-12-27,2016,12,27,01:13:17
13684,BACKSTREET'S BACK ALRIGHT,20,0,0,2143,1,0,Tue,2016-12-27,2016,12,27,00:13:11
13685,So I told Zayin to rebel against the Center.. he actually did it the absolute madman hahahahahahaha!,20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,23:13:26
13686,YHVH is a cool guy and a reliable friend.,20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,14:13:32
13687,ALL MY FRIENDS ARE DEAD,20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,13:13:17
13688,&gt; Aleph was thrown outside the Center!,20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,10:13:15
13689,"1. zayin
a dick (in hebrew)...slang",20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,09:13:18
13690,Farewell.,20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,08:13:14
13691,"i want satan to come into my millennium and smash a megiddo ark over my head, killing me instantly",20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,07:13:17
13692,"Hawk: i'm hungry
Okamoto: hi hungry i'm dad",20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,06:13:10
13693,who the fuck is jesus christ,20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,05:13:18
13694,For sale. Baby shoes. Never worn. They were too small for me. I'm an adult man. I wear a size 10 and these are in baby size. I fucked up. $9,20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,04:13:14
13695,So I told Zayin to rebel against the Center.. he actually did it the absolute madman hahahahahahaha!,20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,03:13:20
13696,"I see... In that case, I should go see En no Ozuno.",20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,02:13:15
13697,Why am I here? Do you know what's going on?,20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,01:13:14
13698,This imposing presence... He is no ordinary opponent. Be on your guard.,20,0,0,2143,0,0,Mon,2016-12-26,2016,12,26,00:13:10
13699,&gt; Aleph glances at you while fighting off the enemies surrounding him.,20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,14:13:25
13700,I will pray for your safety and success. Be careful.,20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,13:13:15
13701,who the fuck is jesus christ,20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,12:13:15
13702,Aleph furiously danced all around!,20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,10:13:15
13703,"Aleph tried 20 backflips!
...
Oh! You pulled it off perfectly!
Hot damn!",20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,08:13:16
13704,My partner and I must defeat YHVH.,20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,07:13:19
13705,"Oh yes, my criminal record? The only thing illegal I've done is absolutely KILLIN it on the dancefloor. Haha just kidding! I've killed a man",20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,06:13:11
13706,yeah demifiends cool but can he do this *slays god and gets cursed to infinite reincarnation*,20,0,0,2143,2,0,Sun,2016-12-25,2016,12,25,05:13:21
13707,louis could morningstar me and i would thank him,20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,04:13:14
13708,"1. zayin
a dick (in hebrew)...slang",20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,03:13:20
13709,... Looks like this was good timing.,20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,02:13:16
13710,YHVH is a cool guy and a reliable friend.,20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,01:13:14
13711,who the fuck is jesus christ,20,0,0,2143,0,0,Sun,2016-12-25,2016,12,25,00:13:11
13712,You're the one from my dream! I see. You must be whom Stephen spoke of.,20,0,0,2143,0,0,Sat,2016-12-24,2016,12,24,23:13:26
13713,Aleph dabbed!,20,0,0,2143,0,0,Sat,2016-12-24,2016,12,24,14:13:23
13714,For sale. Baby shoes. Never worn. They were too small for me. I'm an adult man. I wear a size 10 and these are in baby size. I fucked up. $9,20,0,0,2143,0,0,Sat,2016-12-24,2016,12,24,12:13:22
13715,Oh crap! It's a trap! Aleph took damage.,20,0,0,2143,0,0,Sat,2016-12-24,2016,12,24,11:13:31
13716,Hanged Man entered Nirvana just by being touched by Aleph.,20,0,0,2143,0,0,Sat,2016-12-24,2016,12,24,09:13:22
13717,&gt; Aleph was thrown outside the Center!,20,0,0,2143,1,0,Sat,2016-12-24,2016,12,24,07:13:20
13718,I will pray for your safety and success. Be careful.,20,0,0,2143,0,0,Sat,2016-12-24,2016,12,24,06:13:25
13719,who the fuck is daleth,20,0,0,2143,0,0,Sat,2016-12-24,2016,12,24,05:13:34
13720,&gt; Everyone's dancing furiously.,20,0,0,2143,1,0,Sat,2016-12-24,2016,12,24,04:13:22
13721,"Sorry to ask, but... mind helping me with these guys?",20,0,0,2143,0,0,Sat,2016-12-24,2016,12,24,02:13:23
13722,"Aleph: Hiroko, can we go to McDonalds?
Hiroko: No, Zayin made a nice dinner at home
Aleph: i hate this fucking family",20,0,0,2143,1,0,Sat,2016-12-24,2016,12,24,01:13:16
13723,"Hey-- Heh, I see. You're no ordinary kid, are you?",20,0,0,2143,0,0,Sat,2016-12-24,2016,12,24,00:13:11
13724,My partner and I must defeat YHVH.,20,0,0,2143,1,0,Fri,2016-12-23,2016,12,23,23:13:27
13725,YHVH is a cool guy and a reliable friend.,20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,14:13:21
13726,"&gt; Aleph, having finished off his own enemies, walks over to you.",20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,12:13:14
13727,&gt; Aleph glances at you while fighting off the enemies surrounding him.,20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,10:13:12
13728,ALL MY FRIENDS ARE DEAD,20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,09:13:18
13729,&gt; Aleph nods at you.,20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,08:13:17
13730,DOWN WITH MESSIANS,20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,07:13:17
13731,"fuCK you f#ck your cartoon fake yhvh fuck his stupid sun-glasses and FUCK the archangels

and fuck THEIR sunglasses",20,0,0,2143,2,0,Fri,2016-12-23,2016,12,23,06:13:11
13732,"i want satan to come into my millennium and smash a megiddo ark over my head, killing me instantly",20,0,0,2143,1,0,Fri,2016-12-23,2016,12,23,05:13:23
13733,Hanged Man entered Nirvana just by being touched by Aleph.,20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,04:13:19
13734,"I see... In that case, I should go see En no Ozuno.",20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,03:13:20
13735,BACKSTREET'S BACK ALRIGHT,20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,02:13:15
13736,louis could morningstar me and i would thank him,20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,01:13:15
13737,"&gt; You enter the Messian Church.
HP: Low.
Alignment: Chaos.
Mara: Summoned.
&gt; You are forcibly removed from the Messian Church.",20,0,0,2143,0,0,Fri,2016-12-23,2016,12,23,00:13:15
13738,I'll go on ahead. See you later.,20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,23:13:25
13739,Farewell.,20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,14:13:22
13740,"Oh yes, my criminal record? The only thing illegal I've done is absolutely KILLIN it on the dancefloor. Haha just kidding! I've killed a man",20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,13:13:16
13741,Aleph dabbed!,20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,12:13:11
13742,&gt; Aleph nods at you.,20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,11:13:23
13743,Take care not to let any demons possess your body while you sleep...,20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,10:13:11
13744,... Looks like this was good timing.,20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,09:13:17
13745,"I see... In that case, I should go see En no Ozuno.",20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,08:13:15
13746,ALL MY FRIENDS ARE DEAD,20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,07:13:19
13748,&gt; Aleph was thrown outside the Center!,20,0,0,2143,1,0,Thu,2016-12-22,2016,12,22,05:13:23
13749,"Hawk: i'm hungry
Okamoto: hi hungry i'm dad",20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,03:13:19
13750,My partner and I must defeat YHVH.,20,0,0,2143,1,0,Thu,2016-12-22,2016,12,22,02:13:15
13751,So I told Zayin to rebel against the Center.. he actually did it the absolute madman hahahahahahaha!,20,0,0,2143,1,0,Thu,2016-12-22,2016,12,22,01:13:13
13752,louis could morningstar me and i would thank him,20,0,0,2143,0,0,Thu,2016-12-22,2016,12,22,00:13:11
13753,"&gt; You enter the Messian Church.
HP: Low.
Alignment: Chaos.
Mara: Summoned.
&gt; You are forcibly removed from the Messian Church.",20,0,0,2143,1,0,Wed,2016-12-21,2016,12,21,23:13:27
13754,"Yeah, I still have much to do... I can't put it off indefinitely.",20,0,0,2143,0,0,Wed,2016-12-21,2016,12,21,13:43:30
13755,"1. zayin
a dick (in hebrew)...slang",20,0,0,2143,0,0,Wed,2016-12-21,2016,12,21,11:43:50
13756,YHVH is a cool guy and a reliable friend.,20,0,0,2143,0,0,Wed,2016-12-21,2016,12,21,10:43:44
13757,... Looks like this was good timing.,20,0,0,2143,0,0,Wed,2016-12-21,2016,12,21,08:43:44
13758,You're the one from my dream! I see. You must be whom Stephen spoke of.,20,0,0,2143,0,0,Wed,2016-12-21,2016,12,21,07:43:28
13759,I'll go on ahead. See you later.,20,0,0,2143,0,0,Wed,2016-12-21,2016,12,21,06:43:41
13760,"i want satan to come into my millennium and smash a megiddo ark over my head, killing me instantly",20,0,0,2143,0,0,Wed,2016-12-21,2016,12,21,05:43:37
13761,&gt; Aleph nods at you.,20,0,0,2143,0,0,Wed,2016-12-21,2016,12,21,04:43:34
13762,I will pray for your safety and success. Be careful.,20,0,0,2143,0,0,Wed,2016-12-21,2016,12,21,03:43:28
13763,&gt; Aleph was thrown outside the Center!,20,0,0,2143,0,0,Wed,2016-12-21,2016,12,21,02:44:07
13764,You're the one from my dream! I see. You must be whom Stephen spoke of.,20,0,0,2143,0,0,Tue,2016-12-20,2016,12,20,13:13:42
13765,DOWN WITH MESSIANS,20,0,0,2143,0,0,Tue,2016-12-20,2016,12,20,12:13:26
13766,I will pray for your safety and success. Be careful.,20,0,0,2143,0,0,Tue,2016-12-20,2016,12,20,09:13:33
13767,&gt; Everyone's dancing furiously.,20,0,0,2143,1,0,Tue,2016-12-20,2016,12,20,08:13:30
13768,Farewell.,20,0,0,2143,0,0,Tue,2016-12-20,2016,12,20,06:13:25
13769,Oh crap! It's a trap! Aleph took damage.,20,0,0,2143,1,0,Tue,2016-12-20,2016,12,20,05:13:36
13770,who the fuck is daleth,20,0,0,2143,1,0,Tue,2016-12-20,2016,12,20,04:13:29
13771,Hanged Man entered Nirvana just by being touched by Aleph.,20,0,0,2143,1,0,Tue,2016-12-20,2016,12,20,02:13:33
13772,So I told Zayin to rebel against the Center.. he actually did it the absolute madman hahahahahahaha!,20,0,0,2143,0,0,Tue,2016-12-20,2016,12,20,01:13:41
13773,Take care not to let any demons possess your body while you sleep...,20,0,0,2143,0,0,Tue,2016-12-20,2016,12,20,00:13:29
13774,&gt; Aleph danced furiously across the dance floor!,20,0,0,2143,1,0,Mon,2016-12-19,2016,12,19,23:13:42
13775,YHVH is a cool guy and a reliable friend.,20,0,0,2143,0,0,Mon,2016-12-19,2016,12,19,09:13:39
13776,So I told Zayin to rebel against the Center.. he actually did it the absolute madman hahahahahahaha!,20,0,0,2143,1,0,Mon,2016-12-19,2016,12,19,08:13:48
13777,Oh crap! It's a trap! Aleph took damage.,20,0,0,2143,1,0,Mon,2016-12-19,2016,12,19,07:13:36
13778,&gt; Aleph was thrown outside the Center!,20,0,0,2143,1,0,Mon,2016-12-19,2016,12,19,06:13:42
13779,Hanged Man entered Nirvana just by being touched by Aleph.,20,0,0,2143,0,0,Mon,2016-12-19,2016,12,19,05:13:47
13780,Take care not to let any demons possess your body while you sleep...,20,0,0,2143,0,0,Mon,2016-12-19,2016,12,19,04:13:41
13781,Why am I here? Do you know what's going on?,20,0,0,2143,1,0,Mon,2016-12-19,2016,12,19,03:13:38
13782,... Looks like this was good timing.,20,0,0,2143,0,0,Mon,2016-12-19,2016,12,19,02:13:35
13783,"I see... In that case, I should go see En no Ozuno.",20,0,0,2143,0,0,Mon,2016-12-19,2016,12,19,01:13:42
13784,"Yeah, I still have much to do... I can't put it off indefinitely.",20,0,0,2143,0,0,Mon,2016-12-19,2016,12,19,00:13:32
13785,&gt; Aleph nods at you.,20,0,0,2143,0,0,Sun,2016-12-18,2016,12,18,14:13:30
13786,ALL MY FRIENDS ARE DEAD,20,0,0,2143,0,0,Sun,2016-12-18,2016,12,18,13:13:43
13787,&gt; Aleph was thrown outside the Center!,20,0,0,2143,0,0,Sun,2016-12-18,2016,12,18,12:13:29
13788,I'll go on ahead. See you later.,20,0,0,2143,0,0,Sun,2016-12-18,2016,12,18,11:13:44
13789,"Hey-- Heh, I see. You're no ordinary kid, are you?",20,0,0,2143,0,0,Sun,2016-12-18,2016,12,18,10:13:49
13790,You're the one from my dream! I see. You must be whom Stephen spoke of.,20,0,0,2143,0,0,Sun,2016-12-18,2016,12,18,08:13:35
13791,"fuCK you f#ck your cartoon fake yhvh fuck his stupid sun-glasses and FUCK the archangels

and fuck THEIR sunglasses",20,0,0,2143,1,0,Sun,2016-12-18,2016,12,18,06:13:21
